actor_id,Challange,Closeness,Curiosity,Excitement,Harmony,Ideal,Liberty,Love,Practicality,Self-expression,Stability,Structure,Conservation,Openness to change,Hedonism,Self-enhancement,Self-transcendence,Adventurousness,Artistic interests,Emotionality,Imagination,Intellect,Authority-challenging,Achievement striving,Cautiousness,Dutifulness,Orderliness,Self-discipline,Self-efficacy,Activity level,Assertiveness,Cheerfulness,Excitement-seeking,Outgoing,Gregariousness,Altruism,Cooperation,Modesty,Uncompromising,Sympathy,Trust,Fiery,Prone to worry,Melancholy,Immoderation,Self-consciousness,Susceptible to stress,Opensess,Conscientiousness,Extraversion,Agreeableness,Emotional range,Target,Country ,Gender,Age
8.26E+17,0.062436849,0.177597627,0.175961508,0.026423822,0.06197557,0.064544534,0.037396091,0.01706437,0.032024792,0.161124329,0.302562062,0.416803902,0.063714138,0.187205186,0.086095813,0.012706801,0.164276969,0.749687862,0.548457637,0.479226025,0.092994618,0.91592017,0.562643228,0.877902534,0.884990202,0.452645227,0.398607582,0.799269531,0.656168575,0.859441672,0.956794344,0.191074072,0.058835332,0.729340431,0.398051392,0.871754521,0.434397101,0.677159383,0.898893679,0.999669101,0.324991299,0.421772723,0.236178537,0.326922223,0.079631541,0.04367278,0.185664844,0.840158598,0.894390625,0.94880881,0.797548844,0.858566529,0,Egypt,Male,30
2185231662,0.91826704,0.98594437,0.768790504,0.946951577,0.814307432,0.971132332,0.911929422,0.985957476,0.119151774,0.885204601,0.790107527,0.029264139,0.640821341,0.946632013,0.809042712,0.97135151,0.966516163,0.089033598,0.902268232,0.98923777,0.840444645,0.25811461,0.244335603,0.50398224,0.020276252,0.541470057,0.038874693,0.268685222,0.472187448,0.645075914,0.52697199,0.993781876,0.916862358,0.925921258,0.951393086,0.989345428,0.496787639,0.87392555,0.319049954,0.985938642,0.576373161,0.905746139,0.974191783,0.894812806,0.360711964,0.504301816,0.985854831,0.124214303,0.338147746,0.969418149,0.986853236,0.049494409,0,Egypt,Male,30
251654936,0.703989803,0.97396775,0.837583723,0.959364621,0.898152641,0.957394461,0.922180813,0.973819144,0.376454252,0.862813888,0.875123315,0.116288429,0.691544702,0.978659583,0.877837246,0.96233157,0.981337288,0.321363825,0.749190187,0.987333351,0.81772253,0.336345036,0.461813218,0.229516636,0.0749481,0.38601491,0.065476754,0.124743901,0.257472209,0.314231751,0.391645558,0.862580443,0.880063716,0.490620955,0.624775425,0.920742117,0.337251254,0.854047057,0.42050346,0.954594948,0.202515101,0.86372981,0.960304491,0.924009127,0.593163188,0.789383087,0.973727865,0.114348053,0.128010904,0.699826999,0.894892891,0.037634615,0,Saudi Arabia,Male,30
88014010,0.734047182,0.332163538,0.242857605,0.284221402,0.250641158,0.304349815,0.299195551,0.138911518,0.296969394,0.190210843,0.483465501,0.687852849,0.617612742,0.392212658,0.28439013,0.4927424,0.338031045,0.541575339,0.263421858,0.402341614,0.295534268,0.480128775,0.440489884,0.855577253,0.717717491,0.775562257,0.411989433,0.718032778,0.653175593,0.832548581,0.64299887,0.747893109,0.375852647,0.889358701,0.787366318,0.65122483,0.734322519,0.765959884,0.701371137,0.536060705,0.894833563,0.325447458,0.277017443,0.360585019,0.593514085,0.25762317,0.281961844,0.458847397,0.841895427,0.619756032,0.537857957,0.767513568,0,Saudi Arabia,Male,30
2275330652,0.747099839,0.750474686,0.824781487,0.89352349,0.808583265,0.895234465,0.7990412,0.867167189,0.665202224,0.629097808,0.707976826,0.452570938,0.314295691,0.960917456,0.824006953,0.906391269,0.894180109,0.404899493,0.740333519,0.830807037,0.968427234,0.795320536,0.744633656,0.261071461,0.035198072,0.185891044,0.128167418,0.089733593,0.788668681,0.460272748,0.727472765,0.552441553,0.918088321,0.509639658,0.631836591,0.745186077,0.066124229,0.133243818,0.11470635,0.823073298,0.184520612,0.932288801,0.923357655,0.859135108,0.826513953,0.682504757,0.813797026,0.469558507,0.066021145,0.407530241,0.241428735,0.073723245,0,United State,Male,16
541360633,0.722063644,0.916886949,0.427239974,0.868910077,0.706580132,0.629741937,0.717973493,0.862588148,0.523922238,0.698285355,0.787054537,0.311305769,0.666304192,0.596539171,0.773565977,0.631498831,0.953633317,0.225676382,0.444967645,0.823965303,0.451541328,0.192928144,0.276484404,0.169611662,0.048867514,0.208916276,0.11193362,0.13116249,0.20423745,0.161325879,0.407567315,0.772792457,0.818717979,0.471350478,0.64782233,0.652964327,0.176536039,0.925947455,0.34704274,0.508317754,0.069920307,0.873696344,0.921073514,0.942720915,0.840378374,0.679839877,0.942745774,0.181689431,0.314478505,0.791054726,0.861037384,0.121389126,0,United State,Male,16
1087526467,0.805550406,0.434211827,0.873758633,0.785435664,0.517163247,0.938289166,0.779344539,0.624012427,0.554989155,0.448870362,0.657252212,0.380627768,0.159075232,0.910564799,0.6876148,0.909878029,0.82286314,0.299137616,0.614463602,0.703459649,0.870250021,0.673070542,0.815195298,0.26817922,0.180813182,0.215932015,0.134400947,0.136928,0.713243191,0.591412418,0.564163273,0.276617977,0.744417859,0.376554474,0.303385308,0.351801196,0.128854397,0.166722286,0.092327534,0.687396008,0.273985177,0.949599249,0.930102266,0.905094784,0.672914131,0.887268666,0.930899523,0.329554563,0.125918368,0.197207795,0.064568766,0.076812187,0,United State,Male,16
33421695,0.175829297,0.353315236,0.25368407,0.43424976,0.28339701,0.435901092,0.253436314,0.455020097,0.353328939,0.314599791,0.201484914,0.102931152,0.242799795,0.37396288,0.553460751,0.252441328,0.03132361,0.384719287,0.748676691,0.395355237,0.812313967,0.828023822,0.842373341,0.216240555,0.380816949,0.030105653,0.689998953,0.384280728,0.535674195,0.442281632,0.399329769,0.344595861,0.995102738,0.279154284,0.421575499,0.305160583,0.22316719,0.378959602,0.326062049,0.586288345,0.26042217,0.583389362,0.747644426,0.73825321,0.643445958,0.780887907,0.674973601,0.276065608,0.314544075,0.413821433,0.236478497,0.19407609,0,United State,Male,16
48342823,0.951672229,0.883765517,0.922697421,0.975904613,0.903196824,0.989439329,0.977411837,0.956880756,0.916779323,0.895440018,0.93727449,0.818577869,0.886466385,0.985252473,0.922340107,0.98763321,0.922944166,0.352021967,0.496107142,0.365556298,0.950663736,0.252067865,0.111044175,0.29322482,0.011141888,0.015663899,0.391256886,0.180073595,0.875238797,0.395572372,0.867626938,0.766632659,0.968077865,0.548495919,0.776896775,0.311661741,0.005525951,0.033658388,0.066728674,0.167783121,0.027803716,0.983688451,0.777832496,0.775283988,0.499290688,0.597092374,0.713018679,0.293226017,0.098863143,0.715225353,0.20410094,0.148716676,0,United State,Male,16
2416497836,0.835433926,0.497571073,0.421929779,0.463329859,0.405209388,0.356436103,0.290150328,0.619298804,0.232706096,0.068274837,0.405256466,0.621934855,0.570075297,0.552805973,0.426470806,0.760732422,0.726886658,0.182190738,0.390809916,0.700068473,0.430455236,0.460665412,0.711222645,0.842706026,0.700065206,0.90967825,0.204177512,0.733007849,0.950608943,0.919182278,0.703920489,0.550511155,0.668757163,0.820341867,0.732398912,0.838917845,0.740468783,0.574276233,0.446562314,0.512842112,0.928687867,0.388958929,0.831397643,0.568278813,0.875240703,0.623058315,0.706646526,0.241072316,0.723920451,0.181465349,0.170871107,0.222735426,0,United State,Male,18
490011755,0.601141159,0.800758032,0.556474898,0.766408838,0.743633115,0.650448661,0.643662378,0.819753877,0.387860437,0.445395883,0.457259771,0.365078387,0.591781151,0.736543118,0.653776862,0.748571895,0.761716599,0.22077678,0.640057651,0.832540982,0.924459285,0.431983431,0.4911814,0.419755807,0.054662156,0.416540275,0.178411257,0.156854107,0.655563559,0.42412456,0.524788039,0.721196866,0.843931764,0.733803627,0.800861871,0.81263961,0.308741981,0.578884931,0.319420934,0.868892843,0.489797179,0.846058079,0.876384206,0.86585048,0.69553908,0.676732725,0.832783151,0.236701525,0.144595955,0.384719824,0.556921552,0.141085383,0,United State,Male,18
501194211,0.704125281,0.845366355,0.784161954,0.904543396,0.705824271,0.906002507,0.812000959,0.829684157,0.456565228,0.766172444,0.757047597,0.185659394,0.351058549,0.938858331,0.821742892,0.941388428,0.933824897,0.251244234,0.746771374,0.851396218,0.883147739,0.519652181,0.625910169,0.198444773,0.107942468,0.165236043,0.07365975,0.078216137,0.345113222,0.229378085,0.42015735,0.548082979,0.840036493,0.214052385,0.321505131,0.651471456,0.16880824,0.571871373,0.27390376,0.821118388,0.104275164,0.899118809,0.938877229,0.953445531,0.595980967,0.889875744,0.951020342,0.223929553,0.036435084,0.365589243,0.384497882,0.030863484,0,United State,Male,18
109919733,0.796702865,0.519314814,0.546328897,0.760156038,0.511116748,0.772997,0.650533626,0.69120741,0.569009272,0.506991199,0.556660662,0.371283689,0.410550431,0.806363419,0.708321305,0.750499373,0.849790303,0.130436026,0.162291358,0.521865652,0.638447191,0.200998735,0.398652648,0.298714373,0.112415551,0.324367061,0.050305231,0.103958029,0.766175482,0.517339518,0.623078324,0.53797795,0.800434866,0.590476271,0.603517794,0.416881296,0.069258216,0.372613324,0.117500049,0.467430857,0.196949299,0.899211499,0.93578563,0.895545349,0.674731811,0.697631058,0.862809754,0.282434786,0.085606694,0.360933958,0.29915301,0.098844242,0,United State,Male,18
880698650,0.818001191,0.595312259,0.546289898,0.92383094,0.570818709,0.849734283,0.762231895,0.898935018,0.606565234,0.462920196,0.477085541,0.226800077,0.478523069,0.912675367,0.783695584,0.958833763,0.82304858,0.101070666,0.253242805,0.718002671,0.783047251,0.210918435,0.386089643,0.348307275,0.051141039,0.314862165,0.097674173,0.112273463,0.902154785,0.474227949,0.796694141,0.559780627,0.919763961,0.619763265,0.84070534,0.705741319,0.083352727,0.290959895,0.063722021,0.52150028,0.30507834,0.918511208,0.960568485,0.898486602,0.663397621,0.734703492,0.859530939,0.098626171,0.031589316,0.417656268,0.181113182,0.054060779,0,United State,Male,18
361830197,0.102802621,0.025549233,0.512143911,0.366354014,0.064961951,0.326590848,0.425729156,0.222705484,0.458682575,0.531141695,0.278461297,0.096897389,0.082269444,0.34728113,0.109952919,0.132837038,0.20661198,0.98930074,0.843616622,0.167087349,0.660535731,0.975878127,0.861733899,0.814372098,0.823589415,0.224629119,0.832628634,0.915040041,0.792451134,0.938319926,0.759254465,0.133934252,0.538015398,0.296675377,0.241838712,0.259794612,0.571325722,0.217466834,0.604687333,0.761080321,0.60564324,0.199673192,0.182917894,0.323263498,0.037008,0.243878463,0.219936061,0.848937,0.6255966,0.768081108,0.14632172,0.728593737,0,United Kingdom,Male,18
2874423752,0.938328014,0.512157572,0.948786029,0.961446784,0.801584107,0.99465734,0.971234494,0.650967512,0.970419987,0.781412542,0.881645712,0.946125278,0.856593654,0.994544016,0.931061998,0.997290444,0.791488084,0.294176046,0.616697923,0.293870123,0.989282283,0.394723569,0.360820518,0.315879961,0.107160217,0.044060233,0.637677577,0.301289667,0.927032533,0.499493454,0.785548949,0.661133719,0.95986152,0.41768949,0.636022905,0.150191486,0.016198556,0.013733204,0.070594609,0.255791528,0.206677822,0.949433157,0.726184791,0.640320682,0.346636847,0.789377325,0.512574706,0.310779147,0.187582974,0.224267885,0.024843239,0.245804537,0,United Kingdom,Male,18
836757331,0.516760041,0.928572132,0.524605887,0.705052442,0.759922428,0.680101956,0.672028873,0.824185285,0.282496388,0.51596316,0.863482787,0.345716037,0.751034462,0.629475977,0.642692597,0.610671308,0.869424482,0.193172895,0.59280599,0.912440638,0.231651171,0.440606053,0.411417891,0.389652444,0.760335235,0.854249204,0.217481,0.626347821,0.267104686,0.273566041,0.37485122,0.774921192,0.455434011,0.494717853,0.38871379,0.817338892,0.739645277,0.96339695,0.881836448,0.82440928,0.28251182,0.285450449,0.672624526,0.587978994,0.601125775,0.669671458,0.746182765,0.233499751,0.435444306,0.405768692,0.879196848,0.343792896,0,United Kingdom,Male,19
1112119616,0.154492022,0.38026197,0.867741398,0.066712326,0.460617148,0.123500124,0.152158323,0.175692739,0.06439842,0.099840966,0.372333062,0.641266901,0.335479087,0.269389743,0.023595844,0.033844619,0.463635449,0.433069838,0.86277617,0.867639127,0.599433275,0.972367469,0.933277188,0.87863869,0.879777534,0.874024731,0.164963146,0.533254934,0.737568327,0.882741525,0.773113713,0.217070545,0.148901059,0.549552054,0.040917151,0.946447304,0.842454438,0.659043221,0.767218374,0.996290154,0.755432562,0.314962552,0.54949169,0.604214878,0.25655636,0.62101315,0.643578201,0.943752797,0.800053638,0.219588268,0.434369474,0.661452549,0,United Kingdom,Male,19
3339252898,0.763118633,0.70284849,0.590276368,0.882131524,0.597085133,0.766117801,0.771795783,0.750674993,0.645066999,0.749739589,0.677552009,0.36557827,0.373646238,0.813322365,0.717868606,0.721009113,0.889039992,0.410176894,0.369319168,0.701529587,0.683471986,0.435861214,0.374744553,0.180884878,0.030719956,0.098670229,0.183340544,0.121031884,0.428675251,0.248630909,0.695438609,0.631959342,0.840506008,0.531414039,0.69908014,0.58850747,0.047194157,0.573546711,0.207713861,0.644551333,0.037841797,0.91113361,0.826918385,0.883717575,0.80156042,0.485777941,0.817290385,0.33310488,0.136834963,0.636497931,0.431842832,0.126143938,0,United Kingdom,Male,19
7.67E+17,0.284007337,0.330502617,0.594993649,0.194783746,0.282746804,0.469559721,0.233812621,0.17724947,0.163590549,0.260358351,0.595638154,0.525690911,0.245836237,0.342506776,0.307507737,0.640550735,0.519434923,0.27974065,0.676742803,0.768339412,0.573743564,0.786258518,0.91198786,0.453053358,0.727563095,0.651875511,0.079343442,0.248250931,0.265014338,0.38019357,0.359579212,0.203410308,0.213017044,0.143521278,0.09622448,0.648474978,0.572307008,0.707970184,0.669601407,0.894984207,0.393318921,0.769601718,0.763035296,0.824724341,0.69121648,0.866806357,0.862367202,0.661268242,0.416016043,0.278714011,0.306478266,0.435712717,0,United Kingdom,Male,19
249811741,0.265201636,0.239818465,0.101386556,0.359428221,0.714046952,0.185465277,0.194951144,0.103848683,0.605414455,0.18505211,0.557563447,0.692027303,0.348302322,0.063768461,0.294164039,0.264377543,0.107396353,0.245943813,0.554421185,0.23719196,0.006644065,0.371595559,0.807682977,0.682746799,0.889925091,0.343713965,0.986236564,0.709858117,0.384227748,0.508138555,0.309510097,0.430181456,0.041854531,0.600842014,0.666226785,0.207540319,0.872613946,0.699818415,0.603748918,0.406914172,0.856234194,0.212353587,0.193413959,0.315410695,0.921959929,0.298520859,0.167520728,0.621227869,0.93153041,0.5919896,0.010831936,0.897441911,0,United Kingdom,Male,19
19730331,0.133318972,0.07534789,0.245199154,0.103893117,0.041026207,0.028524348,0.071992673,0.08903595,0.254544589,0.178652491,0.229538342,0.744942278,0.021860263,0.429516266,0.027120274,0.035749796,0.06442641,0.981573182,0.58661251,0.074794712,0.546766333,0.991263323,0.908191744,0.90507382,0.910777219,0.431447038,0.793617528,0.868558345,0.880305585,0.874030721,0.892159866,0.139553415,0.395312897,0.362452941,0.237757561,0.472621169,0.658177311,0.29444927,0.577536403,0.963324807,0.750075168,0.15744077,0.146625881,0.318691274,0.01370471,0.202459808,0.097411458,0.912283283,0.682465643,0.565719972,0.180377085,0.831086679,0,United Kingdom,Male,15
617594666,0.720737471,0.518864482,0.396719285,0.723585121,0.389496988,0.593902384,0.544348215,0.762665327,0.323849931,0.226569337,0.491486376,0.253796338,0.422734018,0.721854392,0.662298705,0.911301376,0.697572854,0.187977781,0.458918335,0.679601732,0.470862534,0.181672364,0.659754531,0.462322932,0.35495321,0.534871032,0.196067588,0.374066743,0.688820036,0.616070208,0.484288775,0.60841078,0.671401766,0.762965664,0.776489994,0.562218846,0.4657777,0.375364132,0.170172621,0.444486611,0.700591717,0.701541564,0.888620808,0.636418442,0.805403824,0.656571374,0.84073651,0.241581267,0.316504887,0.752383153,0.42860475,0.277447671,0,Egypt,Male,15
308156543,0.835479555,0.827521143,0.972401458,0.845162404,0.711225627,0.995935336,0.9327372,0.77069614,0.736051778,0.949356396,0.923181099,0.274934672,0.469097883,0.989660576,0.928419364,0.981661045,0.860595775,0.271338582,0.58365218,0.485715992,0.977532652,0.345751572,0.522105969,0.025195077,0.027388069,0.009378557,0.18303313,0.010748714,0.279069824,0.120377141,0.57825571,0.438413482,0.861231823,0.086623633,0.275396993,0.227871369,0.003088311,0.149850693,0.041653342,0.626049666,0.003543922,0.997033292,0.934269276,0.93703237,0.426728813,0.847330571,0.915299338,0.523716735,0.048191446,0.376793904,0.215061303,0.088230416,0,Egypt,Male,15
1181202205,0.678253712,0.72712758,0.902715271,0.976626765,0.61191497,0.987562193,0.937323043,0.79749617,0.669619789,0.877799222,0.666054711,0.313446363,0.21308484,0.986546335,0.93060498,0.891231796,0.938245787,0.187427783,0.743916186,0.764553374,0.997718498,0.438465318,0.658529683,0.04784552,4.61E-04,0.029928495,0.105592606,0.006719536,0.406535383,0.207494012,0.368343811,0.514022829,0.978043568,0.206991685,0.553022601,0.412968579,0.007683744,0.335183754,0.029939676,0.856090248,0.055114515,0.997033881,0.984823159,0.990519763,0.818944314,0.914560129,0.985015739,0.243542974,0.010960371,0.169345066,0.109192326,0.040882003,0,Egypt,Male,15
240120070,0.889847786,0.379806436,0.394597288,0.807096298,0.297906749,0.534129715,0.591525168,0.39050209,0.686789492,0.314882692,0.666147798,0.669313588,0.551043119,0.666623008,0.556269054,0.799787195,0.530412164,0.363825976,0.208024105,0.334134399,0.39846318,0.527258882,0.312202578,0.525528711,0.403139582,0.480441954,0.455187255,0.628128868,0.802032284,0.450076969,0.784011352,0.638274059,0.682611444,0.736994424,0.795103784,0.38170753,0.213302873,0.380174471,0.415037728,0.166311151,0.33063715,0.429775787,0.383121259,0.402985614,0.704404725,0.368650318,0.308217598,0.460077462,0.438624426,0.434592955,0.171803944,0.610056478,0,Egypt,Male,15
61109235,0.238520304,0.808264358,0.165599672,0.080837287,0.780852027,0.134014367,0.321547058,0.153356825,0.037876505,0.302064627,0.682465485,0.562595234,0.883009497,0.242300541,0.123529515,0.026793574,0.463427803,0.822864951,0.706975142,0.853841338,0.00277243,0.312675682,0.11678059,0.971854701,0.987635566,0.973741961,0.887814475,0.997828338,0.609959949,0.970408427,0.908570813,0.987496944,0.036538838,0.998858072,0.9899953,0.991695763,0.992890358,0.990187939,0.999123364,0.961605126,0.949490506,0.012834514,0.013459666,0.020738586,0.301226408,8.70E-04,0.043802002,0.570808566,0.99968965,0.937290107,0.996054592,0.961619355,0,Egypt,Male,20
295179915,0.271293443,0.468988974,0.66125933,0.834602577,0.458832361,0.842536804,0.700027333,0.726310463,0.520828884,0.672163967,0.392141319,0.128672629,0.33078067,0.555801052,0.842706942,0.316353677,0.197756701,0.633568002,0.719112181,0.258852786,0.900710692,0.869373742,0.656349719,0.351404521,0.364993048,0.04594861,0.78959649,0.658948759,0.88668294,0.684343514,0.599989277,0.50735154,0.997757346,0.235838117,0.365139595,0.181088757,0.169282363,0.107228799,0.239100084,0.380325599,0.431472927,0.443654467,0.678887143,0.373516407,0.46167364,0.765787985,0.485913621,0.131332807,0.279889004,0.729852492,0.169410256,0.13326159,0,Saudi Arabia,Male,20
8.73E+17,0.570363437,0.388711476,0.360280415,0.047383444,0.344484587,0.166044081,0.275357243,0.160549465,0.041500898,0.158489955,0.732126011,0.711809785,0.524381128,0.381450316,0.028965959,0.241232991,0.480337718,0.929292891,0.651011399,0.511327536,0.052425125,0.427737922,0.612094731,0.95673278,0.890525406,0.813820703,0.424167603,0.862990909,0.557107055,0.993328719,0.886603459,0.756145115,0.07895076,0.987596984,0.960167834,0.927747407,0.927835153,0.832343085,0.903142534,0.912038698,0.972132548,0.107369766,0.216647103,0.183372429,0.317871344,0.037441659,0.332300518,0.701253082,0.987527316,0.713462507,0.781570858,0.807039863,0,Saudi Arabia,Male,20
236961214,0.627718938,0.287934008,0.782767716,0.089125761,0.336921244,0.348044553,0.485273564,0.234122108,0.304032714,0.411200135,0.471178277,0.587428157,0.1445551,0.539841842,0.069599817,0.186458499,0.429221907,0.879518692,0.630280001,0.643030313,0.127912716,0.920893542,0.842891152,0.954925977,0.912142571,0.867041765,0.362030419,0.888959091,0.635097916,0.988574056,0.870961058,0.595166177,0.059941253,0.81903066,0.467269569,0.918362935,0.965762036,0.45404037,0.96047996,0.891396865,0.959283434,0.091538833,0.114571687,0.12075461,0.219421472,0.174680195,0.240495459,0.891701391,0.931284003,0.970225958,0.856165622,0.925311708,0,United State,Male,20
581332283,0.397290684,0.706769885,0.422415239,0.609629158,0.683781676,0.483450531,0.565570824,0.663744421,0.455119792,0.577273749,0.72829715,0.464039023,0.420969779,0.726657848,0.640508771,0.578097346,0.785037454,0.360170046,0.530487377,0.695017193,0.490095241,0.600119432,0.453907966,0.303510118,0.207632335,0.268190851,0.245262064,0.30407682,0.370817679,0.346333236,0.671403761,0.591621881,0.485417158,0.564127986,0.675504299,0.666879289,0.179668055,0.452611259,0.521827222,0.699619241,0.104298267,0.722428684,0.506124427,0.65536033,0.839313175,0.339167089,0.605514077,0.682113318,0.31536031,0.865125883,0.701425342,0.418277466,0,United State,Male,20
480540906,0.162052936,0.460150679,0.294036575,0.136416021,0.226947916,0.237226721,0.121991431,0.316212667,0.138194606,0.334444009,0.427979889,0.299498214,0.118398035,0.359465013,0.386663134,0.469928599,0.372095029,0.109104052,0.672292343,0.76002396,0.57298942,0.77912195,0.913903262,0.189818703,0.646997653,0.487176715,0.145361749,0.118414292,0.116919175,0.084822139,0.2599757,0.269756908,0.233135965,0.155369712,0.131818631,0.585953678,0.542730211,0.681981564,0.532966393,0.884657525,0.315065481,0.683390427,0.699235765,0.741228191,0.832280646,0.839402906,0.727386607,0.862799038,0.169217635,0.459355747,0.461417657,0.42000137,0,United State,Male,20
499086380,0.8431547,0.036337496,0.038135813,0.473681256,0.008760734,0.167603591,0.067259386,0.071676789,0.422476959,0.050087593,0.621700926,0.407511492,0.228798826,0.150817271,0.230789851,0.412023103,0.012893628,0.082110109,0.004007122,0.208231251,0.194520452,0.750399794,0.57273801,0.542692947,0.637805198,0.513827009,0.169488318,0.326718766,0.883156459,0.48279678,0.83936672,0.11089891,0.742221348,0.32632606,0.265354516,0.225450622,0.066345004,0.122300553,0.038777,0.235414646,0.872556574,0.848113195,0.632946718,0.664959055,0.468072268,0.744752117,0.606616329,0.451153775,0.375325161,0.393985708,0.049053383,0.708986683,0,United State,Male,20
324226659,0.735835991,0.513400566,0.821376418,0.860998902,0.621114209,0.970994407,0.788420413,0.635696667,0.712740929,0.737471926,0.851228448,0.568551426,0.548541029,0.915806623,0.818825082,0.986283607,0.587100435,0.167150511,0.556295295,0.595183124,0.958378061,0.52367168,0.604000699,0.212927536,0.092734207,0.128486708,0.35717707,0.216644601,0.708767814,0.272114862,0.613963205,0.531671182,0.861366472,0.286788487,0.427194463,0.307980727,0.030199956,0.178297811,0.078184731,0.657626031,0.120245981,0.980891837,0.885029254,0.757403463,0.496817801,0.823106277,0.766113644,0.477099777,0.178954252,0.459544935,0.163827511,0.242596495,0,United State,Male,20
18436159,0.226198869,0.264451873,0.247246301,0.411633214,0.143704299,0.19486244,0.32414011,0.439441432,0.416354157,0.273684836,0.096253076,0.258578024,0.057209656,0.55084956,0.644052061,0.55663664,0.43513072,0.405400869,0.723280152,0.441349376,0.774719241,0.754813407,0.93340839,0.21460014,0.330772254,0.340349454,0.456667222,0.182417438,0.374108008,0.174967325,0.265591213,0.267599976,0.608963378,0.532293689,0.625081941,0.251678491,0.48266489,0.40810765,0.25369227,0.480574438,0.525672327,0.661942238,0.672737617,0.808639004,0.920489058,0.673697889,0.489001866,0.757296279,0.120648844,0.491552324,0.102564739,0.40015819,0,United State,Male,20
104365322,0.49612498,0.684520375,0.184173586,0.725297797,0.370647724,0.336091147,0.452615123,0.676748057,0.378421667,0.303377851,0.375756534,0.266079104,0.469361077,0.393938029,0.697226684,0.485380645,0.69470636,0.144062897,0.258824152,0.583809324,0.292732143,0.221968715,0.509590379,0.29826527,0.244523546,0.429038173,0.244028198,0.366430782,0.313833564,0.173658736,0.41858857,0.744827544,0.622290167,0.736502021,0.869417915,0.508459812,0.407767546,0.781854464,0.406960033,0.570974814,0.309747155,0.588392589,0.685369399,0.633607277,0.850271835,0.475360286,0.657958566,0.172425301,0.228313879,0.662123076,0.704880786,0.346308203,0,United State,Male,20
20561066,0.293015902,0.416760525,0.355663405,0.381403178,0.289828077,0.444761653,0.334568363,0.54830136,0.323034988,0.389009113,0.324513912,0.32151531,0.358209369,0.511145172,0.652412778,0.795784892,0.551941584,0.151976659,0.558463108,0.575772893,0.841902678,0.505126056,0.932060073,0.162780731,0.479949532,0.502055992,0.199385737,0.114573106,0.116010421,0.053632356,0.094721586,0.245997281,0.484520376,0.10635157,0.257122902,0.215069874,0.454371073,0.768916021,0.332409795,0.349107847,0.326635435,0.626776853,0.848739785,0.887018504,0.879594543,0.941749804,0.796498495,0.64418114,0.172643336,0.251731003,0.351706478,0.305203216,0,United State,Male,20
251877512,0.027726409,0.062673451,0.607234354,0.019269655,0.03652404,0.164892468,0.022023652,0.011101724,0.064045179,0.109705499,0.113124935,0.138621633,0.019961881,0.179973831,0.056918958,0.015228779,0.045951508,0.284419802,0.916458627,0.421168117,0.592952681,0.999783422,0.890076179,0.493160771,0.851244503,0.626435,0.44442979,0.45045929,0.563885694,0.346611933,0.845434737,0.025832564,0.116892547,0.132714062,0.025620649,0.733920083,0.462396811,0.240382287,0.654694883,0.988055082,0.202957956,0.350087535,0.288888097,0.431427249,0.099519775,0.495849251,0.147415562,0.992525334,0.698916937,0.408983232,0.187574306,0.792189206,0,United State,Male,20
705625760,0.730690501,0.044190902,0.06863689,0.281738022,0.00581154,0.159184745,0.096934234,0.060278204,0.457700558,0.012461456,0.451922787,0.578597406,0.340592133,0.028233606,0.295236186,0.276249348,0.021377274,0.078870008,0.008936464,0.057444922,0.032097233,0.71484427,0.32141204,0.528131364,0.878844344,0.730944654,0.662794323,0.689617762,0.665635664,0.198861896,0.776859885,0.226530161,0.25296423,0.448026709,0.427131587,0.080216006,0.247720319,0.254186012,0.225008743,0.048786804,0.49906963,0.497990814,0.139342855,0.272314,0.612284634,0.401920291,0.178318058,0.6070009,0.64753432,0.717996163,0.120505452,0.961882365,0,United State,Male,20
78974530,0.913170333,0.053792328,0.032786388,0.503704547,0.017629861,0.191601093,0.110381889,0.01274216,0.504317941,0.014768761,0.819252867,0.521479493,0.4715183,0.089216906,0.169823837,0.723627077,0.008560716,0.312398418,0.012555407,0.249375017,0.072283332,0.396249868,0.531771785,0.770374664,0.908790756,0.785597349,0.409822469,0.418367725,0.728784422,0.729394449,0.862639457,0.10509085,0.45533028,0.325724708,0.200565163,0.498279377,0.325104416,0.529235408,0.14574696,0.211387482,0.975690376,0.449165265,0.31430549,0.624822922,0.283889796,0.694408637,0.48195054,0.550526093,0.871147737,0.322980276,0.020482611,0.948957014,0,United Kingdom,Male,21
2951330046,0.432773064,0.692941415,0.886504557,0.820674952,0.531812289,0.958210477,0.752859587,0.609964519,0.382943293,0.808899659,0.672015378,0.157044659,0.145381219,0.961154838,0.890480307,0.954864896,0.797635435,0.186190133,0.935252629,0.864791001,0.991559843,0.692509899,0.930119963,0.050518193,0.041312811,0.150699739,0.103092565,0.018630086,0.166843281,0.123999404,0.207917847,0.331166364,0.824362284,0.051231866,0.13482162,0.443285438,0.091581165,0.352601051,0.139761356,0.894807077,0.090626572,0.990701591,0.972131978,0.962487207,0.688162787,0.971097944,0.981476027,0.443531408,0.017566938,0.214852819,0.2189641,0.082209928,0,United Kingdom,Male,21
